X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,qW,Total_Power
198,0,197.46,75.37,193.18,150,85.07,198,398,0,397.46,75.37,393.18,150,285.07,198,798,0,797.46,75.37,793.18,150,685.07,198,998,0,997.46,75.37,993.18,150,885.07,198,398,200,397.46,275.37,393.18,350,285.07,398,998,200,997.46,275.37,993.18,350,885.07,398,998,400,997.46,475.37,993.18,550,885.07,598,198,600,197.46,675.37,193.18,750,85.07,798,398,600,397.46,675.37,393.18,750,285.07,798,998,600,997.46,675.37,993.18,750,885.07,798,398,800,397.46,875.37,393.18,950,285.07,998,798,800,797.46,875.37,793.18,950,685.07,998,0,1010,92137.07,81356.4,75175.35,73613.05,96768.95,86156.06,80244.58,69536.6,100453.32,91048.49,83699.11,79121.73,107493.37,101729.18,99251.15,81291.19,73142.19,72294.79,72903.04,72987.43,93333.38,92137.08,92065.3,77232.77,88915.99,89410.24,89844.13,74600.9,76629.29,71946.7,68013.5,68526.02,78856.27,76839.4,75597.27,62378.78,87608.29,88503.01,89253.91,80030.18,69354.77,68580.65,71313.16,72922.4,77095.99,83439.38,86725.2,77197.84,78602.68,0.77,3997357.5
198,0,197.6,72.19,193.53,147.9,149,198,598,0,597.6,72.19,593.53,147.9,549,198,798,0,797.6,72.19,793.53,147.9,749,198,998,0,997.6,72.19,993.53,147.9,949,198,398,200,397.6,272.19,393.53,347.9,349,398,598,200,597.6,272.19,593.53,347.9,549,398,998,200,997.6,272.19,993.53,347.9,949,398,998,400,997.6,472.19,993.53,547.9,949,598,198,600,197.6,672.19,193.53,747.9,149,798,198,800,197.6,872.19,193.53,947.9,149,998,598,800,597.6,872.19,593.53,947.9,549,998,998,800,997.6,872.19,993.53,947.9,949,998,0,1000,92773.32,83013.88,77323.5,71273.74,94727.85,83591.96,77921.24,68370.75,100832.04,89312.02,82086.15,74450.88,107551.45,101525.32,98962.1,77649.18,72378.33,65069.61,65000.2,66759.05,69125.89,68363.55,70686.96,67929.89,91548.01,89484.35,90844.2,71705.31,86274.69,86115.63,87007.43,80486.93,83618.06,79597.51,79946.22,69642.85,72505.41,70384.09,75142.04,75736,83786.29,80697.75,78880.71,73643.57,93351.49,91480.3,90095.85,82601.46,77722.82,0.77,3968977.81
198,0,197.6,70.41,193.21,148.96,149,198,398,0,397.6,70.41,393.21,148.96,349,198,798,0,797.6,70.41,793.21,148.96,749,198,198,200,197.6,270.41,193.21,348.96,149,398,998,200,997.6,270.41,993.21,348.96,949,398,198,400,197.6,470.41,193.21,548.96,149,598,798,400,797.6,470.41,793.21,548.96,749,598,998,600,997.6,670.41,993.21,748.96,949,798,198,800,197.6,870.41,193.21,948.96,149,998,398,800,397.6,870.41,393.21,948.96,349,998,798,800,797.6,870.41,793.21,948.96,749,998,998,800,997.6,870.41,993.21,948.96,949,998,0,1010,94202.57,83397.7,80391.88,70107.98,99827.03,90513.93,84744.34,77514.91,108704.53,102135.02,97771.79,86893.61,71198.5,72258.64,79182.23,69862.35,103190.06,96604.89,94794.76,87135.41,73507.01,73050.96,77961.77,74927.1,85834.39,84695.9,85973.85,78415.63,94019.32,89769.5,90223.91,71053.52,77315.5,70334.48,70869.06,71616.69,76770.02,72510.06,71988.74,68154.42,73912.14,70996.08,72355.99,70292.38,86203.38,85768.62,86615.31,77073.23,75445.31,0.77,4008086.42
1,1,0,51,1,101,1,151,401,0,401,51,401,101,401,151,998,0,947.07,28.42,1000,147.49,949,198,398,200,497.07,278.42,193.11,297.49,349,348,998,200,997.07,278.42,993.11,347.49,949,398,40,560,80,520,120,480,110,390,765,359,797.07,478.42,793.11,547.49,699,448,28,614,1,651,1,701,1,751,898,600,797.07,678.42,793.11,747.49,749,798,1,801,1,870,0,940,100,998,701,900,550,998,700,1000,800,998,998,800,997.07,878.42,1000,947.49,1000,998,0,1000,94530.86,84350.56,80379.88,76360.99,101076.83,92165.81,87808.3,86186.95,106786.5,95432.8,103153.42,84431,81595.81,82385.25,75065.34,79049.26,94960.66,94628.1,95596.58,89960.28,73572.05,75071.26,77492.22,78155.16,84668.26,87178.13,82550.85,79649.54,76758.24,72858,74241.43,74225.71,90849.66,88451.27,86626.58,76163.21,74454.82,75956.19,73987.53,73327.82,79138.72,74204.22,75655.44,79383.02,93117.92,90423.95,89573.51,84949.2,71814.07,0.79,4100535.16
1,1,1,51,1,101,1,151,201,1,201,70,201,140,250,198,601,1,601,70,601,140,650,198,998,0,997.07,77.37,993.01,150,887.3,198,998,200,997.07,277.37,993.01,350,887.3,398,1,401,1,451,1,501,1,551,798,400,797.07,477.37,793.01,550,687.3,598,998,600,997.07,677.37,993.01,750,887.3,798,1,801,1,870,1,940,50,998,398,800,397.07,877.37,393.01,950,287.3,998,598,800,597.07,877.37,593.01,950,487.3,998,998,800,997.07,877.37,993.01,950,887.3,998,0,1010,91848.81,79817.9,74426.96,73036.75,96734.66,87091.46,78635.24,76468.53,100733.36,92019.07,86177.3,81821.16,107299.06,103845.93,101754,85492.49,95672.59,94509.05,92986.37,86004.49,84046.78,76918.37,75824.65,74888.62,81724.02,86028.24,87431.83,79529.8,93151.83,90597.44,91043.55,75148.17,79868.72,73201.69,70468.51,67948.17,76604.52,71320.26,68884.38,71722.2,80832.67,76013.42,75686.37,70889.29,87518.89,88583.71,87888.03,79987.36,66709.06,0.79,4076793.96
1,1,1,51,201,301,1,151,251,1,201,70,201,140,250,198,598,0,597.59,79.54,493.37,50,549,198,998,0,997.59,79.54,993.37,150,949,198,798,200,797.59,279.54,793.37,350,799,448,51,401,1,451,1,501,1,551,998,400,1000,479.54,993.37,550,949,598,1,601,1,651,1,701,0,751,998,600,997.59,679.54,993.37,850,949,798,51,801,1,851,1,901,1,951,398,800,297.59,879.54,393.37,950,299,1000,798,800,797.59,879.54,793.37,950,749,998,0,1010,92738.01,80580,76372.65,78954.34,95850.97,85092.84,79411.21,76601.13,102127.71,91569.87,89050.49,83978.89,108077.71,104069.42,100886.71,92674.98,89562.55,88367.21,87580.69,82027.48,81886.37,78218.5,76582.53,76140.2,96205.59,92454.54,90671.69,73029.7,76337.12,75452.07,74116.25,70733.22,86246.01,87603.23,89751.7,89624.16,70815.27,70519.82,70117.56,71848.47,78435.96,70792.78,74471.63,70872.12,80155.18,81050.69,84725.27,79507.2,73736.38,0.79,4077667.56
198,0,197.07,78.42,193.11,147.49,149,198,398,0,397.07,78.42,393.11,147.49,349,198,998,0,997.07,78.42,993.11,147.49,949,198,398,200,397.07,278.42,393.11,347.49,349,398,598,200,597.07,278.42,593.11,347.49,549,398,998,200,997.07,278.42,993.11,347.49,949,398,198,600,197.07,678.42,193.11,747.49,149,798,398,600,397.07,678.42,393.11,747.49,349,798,798,600,797.07,678.42,793.11,747.49,749,798,198,800,197.07,878.42,193.11,947.49,149,998,598,800,597.07,878.42,593.11,947.49,549,998,798,800,797.07,878.42,793.11,947.49,749,998,0,1000,94791.93,83852.63,76712.08,72016.72,101177.3,92276,85303.93,68442.15,107002.75,103425.31,102518.44,84698.28,74759.21,70088.53,71175.59,70595.37,87685.77,80182.05,77264.23,73692.39,94272.71,95426.07,95571.3,88659.08,79162.67,72896.44,69178.73,63117.49,83478.62,80532.05,74356.02,65276.88,92302.22,91721.02,92052.6,73238.38,61345.61,64702.07,70913.84,72890.49,72916.45,70234.64,70624.47,68310.97,87786.16,87265.73,85727.76,76441.03,75122.95,0.76,3953185.1
198,0,196.21,71.8,197.07,138.98,149,198,398,0,396.21,71.8,397.07,138.98,349,198,598,0,596.21,71.8,597.07,138.98,549,198,798,0,796.21,71.8,797.07,138.98,749,198,998,0,996.21,71.8,997.07,138.98,949,198,798,200,796.21,271.8,797.07,338.98,749,398,398,400,396.21,471.8,397.07,538.98,349,598,798,400,796.21,471.8,797.07,538.98,749,598,198,800,196.21,871.8,197.07,938.98,149,998,398,800,396.21,871.8,397.07,938.98,349,998,798,800,796.21,871.8,797.07,938.98,749,998,998,800,996.21,871.8,997.07,938.98,949,998,0,1000,89369.15,77446.44,72016.27,71462.76,91375.13,78623.1,70936.17,67740.44,95327.35,83209.16,74688.83,69665.67,99990.29,89337.62,83237.18,70921.89,107595.15,102139.85,96674.75,89495.66,78479.57,80461.07,86151.5,72533.91,74310.43,75068.81,76146.16,76460.56,84461.88,86556.85,87299.75,83662.98,79222.78,72673.52,69842.69,72830.47,82086.89,77074.12,74128.09,72708.28,86075.43,79633.86,75346.15,74041.1,93941.04,91729.78,88355.14,80872.41,74267.52,0.77,3987675.57
1,1,1,51,1,101,1,151,398,0,397.07,77.08,392.74,150,286.44,198,598,0,597.07,77.08,592.74,150,486.44,198,998,0,997.07,77.08,992.74,150,886.44,198,998,200,997.07,277.08,992.74,350,886.44,398,198,400,197.07,477.08,192.74,550,86.44,598,798,400,797.07,477.08,792.74,550,686.44,598,1,601,1,670,1,740,50,798,798,600,797.07,677.08,792.74,750,686.44,798,1,801,1,870,1,940,50,998,598,800,597.07,877.08,592.74,950,486.44,998,998,800,997.07,877.08,992.74,950,886.44,998,0,1010,93518.27,82581.28,78105.01,75457.06,97373.9,87070.92,79857.87,77117.45,101007.04,90738.2,84632.5,77538.63,107739.14,103655.03,102319.67,85101.55,96503.02,94915.58,92845.44,86282.33,81388.05,79013.2,78388.31,75821.22,80555.88,85395.41,90640.4,77507.63,73851.58,72757.25,75537.13,69254.79,89221.72,89318.19,86037.38,76906.92,68624.34,71576.65,75285.4,71847.63,73652.56,74703.29,78135.8,74494.44,92288.83,89762.48,87619.46,78593.53,68796.68,0.79,4081147.09
1,1,1,51,1,101,1,151,398,0,397.07,77.08,392.74,150,286.44,198,598,0,597.07,77.08,592.74,150,486.44,198,998,0,997.07,77.08,992.74,150,886.44,198,998,200,997.07,277.08,992.74,350,886.44,398,198,400,197.07,477.08,192.74,550,86.44,598,798,400,797.07,477.08,792.74,550,686.44,598,1,601,1,670,1,740,50,798,798,600,797.07,677.08,792.74,750,686.44,798,1,801,1,870,1,940,50,998,598,800,597.07,877.08,592.74,950,486.44,998,998,800,997.07,877.08,992.74,950,886.44,998,0,1010,93518.27,82581.28,78105.01,75457.06,97373.9,87070.92,79857.87,77117.45,101007.04,90738.2,84632.5,77538.63,107739.14,103655.03,102319.67,85101.55,96503.02,94915.58,92845.44,86282.33,81388.05,79013.2,78388.31,75821.22,80555.88,85395.41,90640.4,77507.63,73851.58,72757.25,75537.13,69254.79,89221.72,89318.19,86037.38,76906.92,68624.34,71576.65,75285.4,71847.63,73652.56,74703.29,78135.8,74494.44,92288.83,89762.48,87619.46,78593.53,68796.68,0.79,4081147.09
48,1,98,50,148,100,198,150,398,0,396.97,69.41,392.69,143.8,349,198,798,0,796.97,69.41,792.69,143.8,749,198,998,0,996.97,69.41,992.69,143.8,949,198,998,200,996.97,269.41,992.69,343.8,949,398,201,401,201,470,201,540,250,598,998,400,996.97,469.41,992.69,543.8,949,598,1,601,1,651,1,701,1,751,998,600,996.97,669.41,992.69,743.8,949,798,1,801,1,870,1,940,50,998,598,800,596.97,869.41,592.69,943.8,549,998,998,800,996.97,869.41,992.69,943.8,949,998,0,1000,91845.03,83604.13,77263.73,73533.72,95713.11,86899.26,81947.7,75707.53,100718.53,90819.18,84096.48,78086.61,107809.32,101662.68,99789.48,78812.03,92659.55,89577.22,92743.77,75311.8,82798.51,78672.74,76984.11,76153.2,89368.83,88795.88,91121.48,75333.96,76051.01,71016.1,70778.6,70553.49,88045.23,89117.98,93490.91,74416.43,71133.53,73965.82,73188.31,71339.93,77728.57,74021.92,74746.8,73581.63,88764.97,87904.56,88702.57,83427.43,68216.04,0.78,4058021.43
198,0,197.07,77.37,193.01,150,87.3,198,398,0,397.07,77.37,393.01,150,287.3,198,798,0,797.07,77.37,793.01,150,687.3,198,998,0,997.07,77.37,993.01,150,887.3,198,998,200,997.07,277.37,993.01,350,887.3,398,198,400,197.07,477.37,193.01,550,87.3,598,798,400,797.07,477.37,793.01,550,687.3,598,398,600,397.07,677.37,393.01,750,287.3,798,798,600,797.07,677.37,793.01,750,687.3,798,398,800,397.07,877.37,393.01,950,287.3,998,598,800,597.07,877.37,593.01,950,487.3,998,998,800,997.07,877.37,993.01,950,887.3,998,0,1010,93122.19,82359.81,76869.46,76736.11,96723.09,86537.43,80308.89,74497.73,100853.6,91862.87,84003.16,79281.47,107121.14,101565.02,98802.37,81027.08,92967.15,92260.73,91016.19,84623.25,81432.6,78428.42,75979.86,71758.24,78964.2,85102.49,90773.61,77277.95,75251.44,72486.33,70511.99,63802.09,88837.55,88946.06,85575.97,75520.37,64754.78,65009.82,65657.35,70835.47,70981.96,71773.59,74163.08,70291.25,91303.25,89204.27,87142.7,77714.78,77330.5,0.77,4009350.7
198,0,196.79,74.17,193.27,145.84,149,198,398,0,396.79,74.17,393.27,145.84,349,198,998,0,996.79,74.17,993.27,145.84,949,198,198,200,196.79,274.17,193.27,345.84,149,398,798,200,796.79,274.17,793.27,345.84,749,398,998,200,996.79,274.17,993.27,345.84,949,398,198,600,196.79,674.17,193.27,745.84,149,798,798,600,796.79,674.17,793.27,745.84,749,798,998,600,996.79,674.17,993.27,745.84,949,798,198,800,196.79,874.17,193.27,945.84,149,998,598,800,596.79,874.17,593.27,945.84,549,998,798,800,796.79,874.17,793.27,945.84,749,998,0,1000,93656.2,83170.67,78337.06,69743.76,100754.32,91289.29,84431.95,76309.62,107509.8,103229.84,102877.36,84531.63,70263.8,72041.02,76789.05,77041.99,86774.67,80272.09,79536.23,78112.15,94914.15,93924.63,93174.04,85856.85,81446.61,76731.11,75278.03,66650.86,84884.72,79557.94,77999.3,66822.8,93726.19,91434.95,89218.37,80949.9,68132.64,67066.01,71862.46,73544.15,70430.58,70212.94,70964.91,68870.14,74161.17,78484.13,83724.35,77372.93,75170.87,0.77,3979240.27
1,1,1,51,1,101,1,151,448,0,446.21,71.8,347.07,138.98,349,198,698,0,796.21,71.8,847.07,188.98,749,198,998,0,1000,71.8,997.07,138.98,949,198,201,401,301,351,201,501,201,551,798,400,796.21,471.8,797.07,538.98,749,598,998,400,996.21,471.8,997.07,538.98,949,648,298,600,196.21,671.8,197.07,738.98,149,798,1,801,1,870,0,940,50,998,201,998,250,898,300,998,450,898,798,800,796.21,871.8,747.07,938.98,749,998,998,800,996.21,871.8,997.07,938.98,999,998,0,1000,96654.69,84335.35,79847.26,78150.09,97846.49,88945.46,86033.5,80164.35,101668.94,92275.95,84259.45,84481.42,107685.59,103185.23,99118.65,92339.56,79330.53,82943.52,81418.36,73473.22,89757.53,84899.31,82074.04,79460.98,97016.51,94646.34,90497.36,89636.39,77213.78,77618.15,76781.41,76426.86,75808.22,71248.09,69346.47,68993.4,68765.3,72090.63,73530.2,73414.86,85696.29,79025.71,78117.67,77734.24,93902.47,91086.98,89186.07,86314.55,64687.08,0.79,4109537.55
1,1,1,51,1,101,1,151,248,1,298,50,348,100,398,150,598,0,597.18,80.05,592.97,150,488.57,198,998,0,997.18,80.05,992.97,150,888.57,198,998,200,997.18,280.05,992.97,350,888.57,398,1,401,1,451,1,501,1,551,401,401,401,451,401,501,401,551,998,400,997.18,480.05,992.97,550,888.57,598,1,601,1,670,1,740,50,798,401,601,401,670,401,740,450,798,598,800,597.18,880.05,592.97,950,488.57,998,998,800,997.18,880.05,992.97,950,888.57,998,0,1000,92268.59,79954.6,75651.96,73766.5,94830.04,86278.79,79635.42,75144.88,100911.58,92779.19,86209.79,77069.76,107145.13,103850.54,101135.73,86478.67,95674.7,95198.91,93277.96,78939.32,79458.96,71868.03,69746.13,69025.22,81786.02,76003.62,77009.25,77101.43,89390.85,90741.28,90099.23,83553.15,67030,69554.77,70297.47,68140.56,76541.63,79496.66,76146.19,71111.37,80643.61,76015.68,75505.41,72269.2,92944.38,92186.89,89133.95,79132.91,78817.32,0.78,4046614.79
198,0,197.07,77.37,193.01,150,87.3,198,398,0,397.07,77.37,393.01,150,287.3,198,798,0,797.07,77.37,793.01,150,687.3,198,198,200,197.07,277.37,193.01,350,87.3,398,798,200,797.07,277.37,793.01,350,687.3,398,998,200,997.07,277.37,993.01,350,887.3,398,198,400,197.07,477.37,193.01,550,87.3,598,198,600,197.07,677.37,193.01,750,87.3,798,398,800,397.07,877.37,393.01,950,287.3,998,598,800,597.07,877.37,593.01,950,487.3,998,798,800,797.07,877.37,793.01,950,687.3,998,998,800,997.07,877.37,993.01,950,887.3,998,0,1010,94566.88,83885.61,78312.34,74046.95,100212.36,89509.06,81927.61,74307.85,108196.91,102406.62,98301.88,81538.82,70157.42,72840.14,77538.96,73573.71,88334.04,82898.95,77773.06,76612.48,102632.07,96573.11,92705.44,83140.76,76778.12,80485.09,83436.35,73442.13,79036.93,80446.93,75804.81,71569.55,74664.38,68041.12,65503.29,67340.56,80974.38,72195.17,66384.41,64438.63,86904.01,80283.13,73186.7,66915.67,95574.63,92352.01,88842.23,77089.5,78488.12,0.77,3982170.88
398,0,397.6,72.29,393,147.07,349,198,798,0,797.6,72.29,793,147.07,749,198,198,200,197.6,272.29,193,347.07,149,398,398,200,397.6,272.29,393,347.07,349,398,998,200,997.6,272.29,993,347.07,949,398,398,400,397.6,472.29,393,547.07,349,598,198,600,197.6,672.29,193,747.07,149,798,598,600,597.6,672.29,593,747.07,549,798,198,800,197.6,872.29,193,947.07,149,998,398,800,397.6,872.29,393,947.07,349,998,798,800,797.6,872.29,793,947.07,749,998,998,800,997.6,872.29,993,947.07,949,998,0,1000,99080.91,91505.44,89034.01,76158.3,108010.92,102157.55,97346.16,87581.17,81532.51,75675.58,74322.15,72495.91,81195.64,80153.16,83467.23,70167.56,103287.3,97142.88,94849.56,87727.67,79447.5,80131.58,81240.99,74598.08,73810.52,73136.25,72858.7,64322.13,90026.7,85846.44,80593.86,70502.47,64539.71,63427.32,68500.57,69800.83,69715.02,67210.16,68536.15,67320.05,86226.97,77435.15,73530.21,69218.78,96499.3,91884.63,88394.2,79641.42,72900.71,0.76,3954188
0,0,1,51,0,101,0,192,401,1,401,51,401,101,501,151,798,0,797.07,78.66,843.48,150,720,242,298,201,148,200,298,300,398,350,998,200,997.07,278.66,843.48,450,1000,398,598,400,697.07,478.66,593.48,650,749,598,898,300,997.07,478.66,943.48,650,949,598,40,760,80,720,20,530,60,640,1,801,1,870,1,940,161,1000,270,819,501,870,501,1000,350,998,798,800,797.07,878.66,793.48,950,749,998,998,800,997.07,878.66,1000,1000,949,998,0,1000,95414.36,85527.27,79587.9,76922.99,101553.23,90762.81,84097.63,86024.97,107471.65,103261.9,96787.38,86548.2,82280.21,76145.19,75309.08,75540.83,102692.25,97335.17,84387.35,94766.89,80852.98,80097.96,78193.46,81056.12,87780.25,94367.57,86405.57,91289.6,71971.08,74825.32,81012.5,79262.52,70909.91,72617.41,71526.57,69120.77,75051.74,74989.04,72285.86,70982.97,85807.73,82429,79031.48,75254.07,93514.81,90033.78,87073.17,76523.58,70498.53,0.79,4087336.08
1,1,1,51,1,101,1,151,648,1,698,50,848,0,948,250,1000,0,997.6,69.96,1000,144.6,949,198,201,201,201,251,201,301,201,401,798,200,797.6,269.96,797.18,344.6,749,398,1,401,1,470,0,640,50,598,748,450,797.6,469.96,797.18,544.6,749,598,401,601,401,670,201,840,450,798,1,801,1,870,1,940,150,998,598,800,597.6,869.96,597.18,944.6,449,998,798,800,797.6,869.96,797.18,944.6,749,998,998,800,997.6,869.96,997.18,944.6,949,998,0,1000,97713.32,88268.88,84645.13,79160.04,95367.3,87534.63,99272.2,92039.6,107343.33,101516.74,97678.29,92316.98,86276.03,76619.84,74489.37,81534.27,84404.17,84748.52,92448.29,90231.13,83330.54,75586.68,71612.54,77948.06,82439.67,89482.91,90240.07,88177.31,82584.21,79366.09,73248.62,73552.11,75891.56,71257.33,73514.53,70893.06,82910.7,73535.1,70518.47,71218.09,89631.66,80868.59,76420.36,75312.25,95833.13,92514.46,88406.4,79531.5,70704.51,0.79,4100219.73
48,1,98,50,148,100,198,150,398,0,397.46,75.65,393.6,144.02,349,198,598,0,597.46,75.65,593.6,144.02,549,198,998,0,997.46,75.65,993.6,144.02,949,198,398,200,397.46,275.65,393.6,344.02,349,398,1,401,1,470,1,540,50,598,998,400,997.46,475.65,993.6,544.02,949,598,198,600,197.46,675.65,193.6,744.02,149,798,998,600,997.46,675.65,993.6,744.02,949,798,1,801,1,870,1,940,50,998,401,801,401,870,401,940,450,998,798,800,797.46,875.65,793.6,944.02,749,998,0,1010,92236.31,83524.37,77357.46,71760.34,96055.6,85800.48,80265.79,69508.62,101493.43,93520.98,88527.66,82263.88,107861.07,103866.35,100758.54,93443.64,73779.34,75489.85,79579.98,77437.63,80796.69,77908.21,75268.26,70779.79,99078.21,94502.65,92338.22,76325.94,81565.51,75894.18,73778.51,70911.05,88669.05,89344.63,90004.52,84041.48,71453.89,71137.24,71650.67,69761.98,77620.45,73145.86,70695.86,71618.74,81223.19,85895.61,87634.26,81842.56,68024.32,0.78,4037442.87
198,0,197.07,78.2,192.36,150,95.76,198,448,1,498,50,548,100,598,150,998,0,997.07,78.2,992.36,150,895.76,198,1,201,1,270,1,340,50,398,998,200,997.07,278.2,992.36,350,895.76,398,601,301,601,470,551,540,650,598,998,400,997.07,478.2,1000,550,895.76,598,1,601,1,651,1,701,1,751,1,801,1,870,1,940,50,998,401,801,401,870,401,940,450,998,798,800,797.07,878.2,792.36,1000,695.76,998,998,800,997.07,878.2,992.36,950,895.76,998,0,1000,94792.83,85751.05,81838.42,79184.75,99510.99,91800.56,87329.98,84136.54,106818.48,103117.09,102568.23,87127.71,79606.95,76514.5,75986.72,74658.05,96578,95291.16,94768.38,79334.94,82410.23,80070.98,76327.07,78428.04,91248.81,91106.92,89999.83,83620.78,81136.23,76593.18,73434.01,72739,72372.88,73766.9,71372.63,68513.54,79157.85,75640.91,71053.61,69074.31,85152.74,81190.98,75481.34,72874.24,93325.21,90412.34,89433.63,81353.82,66889.65,0.79,4070887.8
1,1,0,70,0,140,50,198,248,1,398,50,348,100,398,200,798,0,797.11,67.15,793.4,139.02,749,198,1000,0,947.11,67.15,1000,139.02,849,248,1000,200,997.11,267.15,950,339.02,949,398,98,350,147.11,467.15,193.4,539.02,149,598,748,301,998,450,948,500,948,550,1,601,1,670,0,740,0,848,998,600,997.11,667.15,993.4,739.02,849,1000,248,750,197.11,867.15,243.4,989.02,99,998,598,800,597.11,867.15,593.4,939.02,549,1000,998,800,997.11,867.15,993.4,939.02,1000,1000,0,1000,91441.71,83754.26,79339.94,76552.02,94326.01,91532.46,79931.02,79350.49,100193.66,92447.89,87112.75,80243.88,106892.6,99488.44,98518.69,80290.33,95920.67,92692.11,91243.08,85798.51,80590.44,79912.59,77354.89,77667.09,76374.28,89239.4,85269.46,84787.63,76038.94,72909.74,72685.41,72670.06,90867.69,90613.89,92768.72,79008.98,74574.17,72653.01,71160.87,72443.57,80176.44,76135.61,74220.7,72299.94,91591.36,91665.4,92620.41,88814.76,71045.18,0.79,4115095.31
198,0,197.07,78.2,192.36,150,95.76,98,448,1,498,50,548,100,598,150,998,0,1000,78.2,992.36,150,895.76,198,1,201,1,270,1,340,50,448,1000,200,997.07,278.2,992.36,350,795.76,448,601,301,601,470,551,640,650,598,998,400,1000,478.2,1000,550,995.76,598,1,601,1,501,1,701,1,751,1,801,1,870,1,940,100,1000,401,801,401,870,401,940,450,998,798,800,797.07,878.2,792.36,1000,695.76,1000,1000,700,947.07,878.2,1000,950,895.76,998,0,1000,94659.75,85975.42,78235.64,80382.16,99777.81,91858.12,87437.74,84765.67,107249.14,103128.94,103011.92,87208.48,80593.58,78698.54,77908.61,78418.67,96651.65,95236.69,94460.04,79948.72,83151.88,78456.17,76392.31,80825.47,91640.98,92804.73,92042.97,86980.4,78706.39,76026.91,77026.49,72641.12,71718.39,73250.5,70425.54,69834.77,77923.86,75224.62,70748.23,68709.24,85086.57,83785.17,75698.52,72386.89,92491.26,90435.49,89910.63,82158.92,69195.29,0.79,4091158
1,1,1,51,1,101,1,151,398,0,397.6,72.4,393.28,146.64,349,198,798,0,797.6,72.4,793.28,146.64,749,198,998,0,997.6,72.4,993.28,146.64,1000,298,48,201,98,250,148,300,248,350,1,401,1,470,1,540,50,598,998,400,997.6,472.4,993.28,546.64,949,598,201,601,201,670,201,740,250,798,998,600,997.6,672.4,993.28,846.64,1000,898,1,801,1,870,51,940,50,998,598,800,597.6,872.4,443.28,946.64,549,998,798,800,797.6,872.4,793.28,946.64,749,998,0,1000,94558.13,85388.17,81893.23,78238.96,97097.85,89645.03,85576.5,80700.45,101814.69,94054.38,91647.88,85339.23,107849.67,102256.21,98761.15,96025.08,76602.95,74065.65,74023.44,80226.7,82141.06,80877.99,75825.65,70955.05,95954.57,93629.67,94682.04,76002.86,81397,75826.61,73177.32,70161.35,89882.92,88565.79,96451.96,89484.02,74265.82,70171,71514.9,71264.43,81570.73,73586.68,69618.75,73700.15,85714.27,81183.36,79402.87,77139.79,68008.91,0.79,4088056.78
