X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95,X96,Y96,X97,Y97,X98,Y98,X99,Y99,X100,Y100,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,Power50,Power51,Power52,Power53,Power54,Power55,Power56,Power57,Power58,Power59,Power60,Power61,Power62,Power63,Power64,Power65,Power66,Power67,Power68,Power69,Power70,Power71,Power72,Power73,Power74,Power75,Power76,Power77,Power78,Power79,Power80,Power81,Power82,Power83,Power84,Power85,Power86,Power87,Power88,Power89,Power90,Power91,Power92,Power93,Power94,Power95,Power96,Power97,Power98,Power99,Power100,qW,Total_Power
1000,0,945.95,37.45,889.56,74.91,832.06,112.07,1200,0,1145.95,37.45,1089.56,74.91,1032.06,112.07,1400,0,1345.95,37.45,1289.56,74.91,1232.06,112.07,200,200,145.95,237.45,89.56,274.91,32.06,312.07,600,200,545.95,237.45,489.56,274.91,432.06,312.07,1000,200,945.95,237.45,889.56,274.91,832.06,312.07,1400,200,1345.95,237.45,1289.56,274.91,1232.06,312.07,1400,400,1345.95,437.45,1289.56,474.91,1232.06,512.07,400,600,345.95,637.45,289.56,674.91,232.06,712.07,600,600,545.95,637.45,489.56,674.91,432.06,712.07,1000,600,945.95,637.45,889.56,674.91,832.06,712.07,1200,600,1145.95,637.45,1089.56,674.91,1032.06,712.07,1400,600,1345.95,637.45,1289.56,674.91,1232.06,712.07,200,800,145.95,837.45,89.56,874.91,32.06,912.07,400,800,345.95,837.45,289.56,874.91,232.06,912.07,800,800,745.95,837.45,689.56,874.91,632.06,912.07,1000,800,945.95,837.45,889.56,874.91,832.06,912.07,1200,800,1145.95,837.45,1089.56,874.91,1032.06,912.07,400,1000,345.95,1037.45,289.56,1074.91,232.06,1112.07,800,1000,745.95,1037.45,689.56,1074.91,632.06,1112.07,1200,1000,1145.95,1037.45,1089.56,1074.91,1032.06,1112.07,200,1200,145.95,1237.45,89.56,1274.91,32.06,1312.07,400,1200,345.95,1237.45,289.56,1274.91,232.06,1312.07,600,1200,545.95,1237.45,489.56,1274.91,432.06,1312.07,800,1200,745.95,1237.45,689.56,1274.91,632.06,1312.07,48781.24,49883.94,50079.84,47354.23,57803.21,57181.32,59499.91,58909,97708.1,89578.61,76491.7,64193.9,42091.68,42652.13,42355.76,42077.69,49974.72,51412.62,48638.92,47171.13,61140.58,61786.15,58127.28,53759.45,98299.53,90400.13,77810.23,67286.09,98719.25,91624.34,82578.48,74419.68,46667.31,49389.3,50511.24,47790.98,53141.59,55116.19,58332.9,59027.37,57103.15,57433.25,58782.38,58234.63,75270.86,77665.98,75251.99,68328.94,100283.39,102636.27,102062.85,99046.08,46816.64,49672.51,55251.9,59454.64,62574.21,60963.57,55944.83,53248.66,64156.47,71276.17,72083.81,68648.27,64438.81,70627.98,82515.33,87876.4,97605.64,91302.46,82103.92,75883.2,66791.6,65600.61,66416.64,67502.37,95719.71,92176.73,82719.67,75730.06,99108.01,101426.34,100962.48,99299.49,74936.44,89240.6,98795.48,100301.96,74953.06,88427.27,99516.37,100980.85,76467.38,88585.29,98694.6,100958.01,99100.42,101751.36,100768.17,99384.54,0.75,7270628.43
200,0,146.12,37.51,89.76,74.89,32.28,112.1,400,0,346.12,37.51,289.76,74.89,232.28,112.1,600,0,546.12,37.51,489.76,74.89,432.28,112.1,1000,0,946.12,37.51,889.76,74.89,832.28,112.1,1200,0,1146.12,37.51,1089.76,74.89,1032.28,112.1,1400,0,1346.12,37.51,1289.76,74.89,1232.28,112.1,600,200,546.12,237.51,489.76,274.89,432.28,312.1,800,200,746.12,237.51,689.76,274.89,632.28,312.1,1200,200,1146.12,237.51,1089.76,274.89,1032.28,312.1,200,400,146.12,437.51,89.76,474.89,32.28,512.1,600,400,546.12,437.51,489.76,474.89,432.28,512.1,800,400,746.12,437.51,689.76,474.89,632.28,512.1,1000,400,946.12,437.51,889.76,474.89,832.28,512.1,1400,400,1346.12,437.51,1289.76,474.89,1232.28,512.1,600,600,546.12,637.51,489.76,674.89,432.28,712.1,1200,600,1146.12,637.51,1089.76,674.89,1032.28,712.1,600,800,546.12,837.51,489.76,874.89,432.28,912.1,800,800,746.12,837.51,689.76,874.89,632.28,912.1,1000,800,946.12,837.51,889.76,874.89,832.28,912.1,200,1000,146.12,1037.51,89.76,1074.89,32.28,1112.1,400,1000,346.12,1037.51,289.76,1074.89,232.28,1112.1,1400,1000,1346.12,1037.51,1289.76,1074.89,1232.28,1112.1,400,1200,346.12,1237.51,289.76,1274.89,232.28,1312.1,600,1200,546.12,1237.51,489.76,1274.89,432.28,1312.1,1000,1200,946.12,1237.51,889.76,1274.89,832.28,1312.1,33770.92,38638.27,42863.42,45140.41,33714.19,33991.3,37609.8,40360.71,44421.69,41438.05,38400.49,35712.05,51702.13,53699.47,57632.42,56561.98,69259.65,67602.13,64956.43,59195.19,98244.88,99505.99,93564.54,84402.83,41537.88,41518.79,42045.42,41515.01,55262.36,53796.7,50558.3,47555.47,79598.27,76266.29,73714.78,71670.37,51107.38,54101.5,56329.73,58093.44,49872.27,51240.72,50240.18,48382.16,56750.6,60216.11,63692.16,63025.43,70416.13,69497.82,67925.05,67855.63,99040.05,100046.81,99821.73,94582.6,59796.72,56971,57230.8,57094.14,90664.63,88871.17,84487.7,80754.76,65302.08,74716.75,81691.67,80277.34,67267.88,76179.41,81900.67,84502.65,84227.36,89764.93,90347.29,87349.34,56506.06,65454.58,78342.57,89012.94,75201.34,71002.26,68774.29,68382.28,99126.66,101540.31,100890.88,99073.98,76167.07,88637.8,98605.28,100894.34,96538.09,102187.53,101422.79,99469.66,99048.9,101421.93,100823.79,98951.26,0.73,7006540.92
600,0,546,37.47,489.76,74.96,432.45,112.27,1000,0,946,37.47,889.76,74.96,832.45,112.27,1400,0,1346,37.47,1289.76,74.96,1232.45,112.27,600,200,546,237.47,489.76,274.96,432.45,312.27,800,200,746,237.47,689.76,274.96,632.45,312.27,1000,200,946,237.47,889.76,274.96,832.45,312.27,1400,200,1346,237.47,1289.76,274.96,1232.45,312.27,400,400,346,437.47,289.76,474.96,232.45,512.27,600,400,546,437.47,489.76,474.96,432.45,512.27,800,400,746,437.47,689.76,474.96,632.45,512.27,1200,400,1146,437.47,1089.76,474.96,1032.45,512.27,1250,400,1300,400,1350,400,1400,400,200,600,146,637.47,89.76,674.96,32.45,712.27,400,600,346,637.47,289.76,674.96,232.45,712.27,1000,600,946,637.47,889.76,674.96,832.45,712.27,1200,600,1146,637.47,1089.76,674.96,1032.45,712.27,400,800,346,837.47,289.76,874.96,232.45,912.27,600,800,546,837.47,489.76,874.96,432.45,912.27,1000,800,946,837.47,889.76,874.96,832.45,912.27,1400,800,1346,837.47,1289.76,874.96,1232.45,912.27,200,1000,146,1037.47,89.76,1074.96,32.45,1112.27,200,1200,146,1237.47,89.76,1274.96,32.45,1312.27,400,1200,346,1237.47,289.76,1274.96,232.45,1312.27,800,1200,746,1237.47,689.76,1274.96,632.45,1312.27,1200,1200,1146,1237.47,1089.76,1274.96,1032.45,1312.27,39760.38,37666.77,36867.3,36478.88,57949.68,53149,49968,45471.99,97771.32,89977.66,75315.79,63196.68,39533.39,42673.01,46129.11,46934.3,46380.16,46474.73,47716.41,46994.03,58093.06,57873.58,57198.3,54006.09,97958.02,88711.2,75871.88,63418.9,50668.37,52358.15,51720.64,48553.66,51533.74,59811.57,65482,65607.8,54987.65,55769.18,59265.04,64809.33,82354.81,82698.21,68620.26,62662.13,84245.79,86093.53,87691.02,97694.49,48266.47,52342.25,58432.38,59828.41,63176.48,58961.4,58523.08,56914.77,64108.18,67613.81,70109.08,67448.11,79559.51,78781.69,81809.81,83395.86,64150.67,73585.88,79968.09,79679.99,78137.55,82145.02,80490.47,80994.58,87991.83,89480.43,84611.55,83457.15,98939,102084.44,101696.4,99365.51,76094.2,70930.94,68256.22,67640.18,76167.48,88246.61,99500.7,100227.95,96684.79,102515.69,101749.29,99857.89,96937.34,102421.73,101101.34,99778.72,98945.56,101465.62,100976.55,98958.5,0.75,7196674.16
200,0,146.24,37.47,89.87,74.87,32.53,112.16,600,0,546.24,37.47,489.87,74.87,432.53,112.16,1200,0,1146.24,37.47,1089.87,74.87,1032.53,112.16,1400,0,1346.24,37.47,1289.87,74.87,1232.53,112.16,1000,200,946.24,237.47,889.87,274.87,832.53,312.16,1200,200,1146.24,237.47,1089.87,274.87,1032.53,312.16,1400,200,1346.24,237.47,1289.87,274.87,1232.53,312.16,200,400,146.24,437.47,89.87,474.87,32.53,512.16,600,400,546.24,437.47,489.87,474.87,432.53,512.16,800,400,746.24,437.47,689.87,474.87,632.53,512.16,1200,400,1146.24,437.47,1089.87,474.87,1032.53,512.16,200,600,146.24,637.47,89.87,674.87,32.53,712.16,400,600,346.24,637.47,289.87,674.87,232.53,712.16,600,600,546.24,637.47,489.87,674.87,432.53,712.16,1200,600,1146.24,637.47,1089.87,674.87,1032.53,712.16,400,800,346.24,837.47,289.87,874.87,232.53,912.16,600,800,546.24,837.47,489.87,874.87,432.53,912.16,800,800,746.24,837.47,689.87,874.87,632.53,912.16,200,1000,146.24,1037.47,89.87,1074.87,32.53,1112.16,800,1000,746.24,1037.47,689.87,1074.87,632.53,1112.16,200,1200,146.24,1237.47,89.87,1274.87,32.53,1312.16,400,1200,346.24,1237.47,289.87,1274.87,232.53,1312.16,800,1200,746.24,1237.47,689.87,1274.87,632.53,1312.16,1200,1200,1146.24,1237.47,1089.87,1274.87,1032.53,1312.16,1400,1200,1346.24,1237.47,1289.87,1274.87,1232.53,1312.16,43034.27,42657.78,40484.62,38053.17,51859.45,52554.79,51025.57,49304.2,61351.92,60525.93,60487.52,56849.77,97932.54,90796.18,81798.41,73281.56,56573.37,59896.85,63827.31,65199.19,74526.76,76346.03,73326.62,66419.2,100015.33,102571.95,101043.94,96683.06,39206.75,38663.48,41040.51,41968.65,54489.76,53223.44,49469.54,44888.71,70577.33,74021.25,72496.46,66932.66,96684.49,89120.17,76900.23,69877.38,42915.61,49064.04,55974.45,58682.26,42480.86,45326.49,50027.26,53118.82,58648.34,52735.81,50284.36,49154.53,95058.38,92926.43,90753.64,82845.51,55616.42,67773.42,77503.94,78868.34,51976.16,57844,65578.58,74289.13,73784.41,70255.04,64559.73,61243.95,75346.01,71273.07,68277.81,67658.6,80828.71,80946.61,77593.26,74795.88,76587.43,88995.36,99350.55,101059.6,96438.43,102336.64,101870.78,99960.35,96877.57,102583.24,101082.79,99315.45,76429.91,87635.5,98532.14,99896.28,99043.15,101226.76,100934.61,98961.18,0.74,7163115.67
400,0,346,37.57,281,78,232.14,112.21,1250,0,1146,37.57,1089.59,75.05,1032.14,112.21,1400,0,1346,37.57,1289.59,75.05,1232.14,112.21,200,200,146,237.57,89.59,275.05,32.14,312.21,400,200,346,237.57,289.59,275.05,232.14,312.21,600,200,546,237.57,489.59,275.05,432.14,312.21,850,200,746,237.57,689.59,275.05,632.14,312.21,1000,200,946,237.57,889.59,275.05,832.14,312.21,1200,200,1146,237.57,1079,250,1032.14,312.21,1400,200,1346,237.57,1289.59,275.05,1232.14,312.21,200,400,146,437.57,89.59,475.05,5,483,1000,400,946,437.57,889.59,475.05,832.14,512.21,1200,400,1146,437.57,1089.59,475.05,1032.14,512.21,400,600,346,637.57,289.59,675.05,232.14,712.21,1200,600,1146,637.57,1089.59,675.05,1032.14,712.21,100,700,33,861,89.59,875.05,0,912.21,400,800,346,837.57,289.59,875.05,232.14,912.21,1000,800,946,837.57,889.59,875.05,832.14,912.21,1400,800,1346,837.57,1289.59,875.05,1232.14,912.21,200,1000,146,1037.57,89.59,1075.05,0,1112.21,400,1000,346,1037.57,285,1085,232.14,1112.21,200,1200,146,1237.57,89.59,1275.05,32.14,1312.21,600,1200,546,1237.57,489.59,1275.05,432.14,1312.21,800,1200,746,1237.57,689.59,1275.05,632.14,1312.21,1200,1200,1146,1237.57,1089.59,1275.05,1032.14,1312.21,43781.55,45154.49,48352.59,48009.79,63186.42,59960.53,58774.48,53778.42,98600.79,91287.94,81068.89,73889.9,49534.98,48976.16,46980.91,44198.63,54348,64139.47,66268.94,61942.25,48474.69,56939.21,66056.66,72716.1,43397.44,48160.23,56324.18,61127.66,52115.93,52824.81,50392.83,49709.01,72476.77,72567.85,67143.71,59930.72,99179.17,100496.72,100618.65,95207.89,55866.4,51734.18,49197.98,47318.15,57705.79,58636.39,64405.17,66622.05,89194.15,80250.07,68258.38,63265.16,73392.81,68685.32,60800.7,53666.83,80074.35,78485.91,81559.48,82949.94,49637.88,48737.8,53690.59,58678.77,71843.45,67227.54,62779.71,59410.13,88007.45,88885.65,84326.16,82611.7,99419.23,102012.81,101751.53,99161.46,63286.29,70314.74,74633.67,76138.97,68636.67,73369.79,81734.64,87415.18,96198.89,102441.83,102146.96,99556.6,77100.06,88758.11,98763.68,100782.5,96760.49,102280.97,101680.75,99448.39,99058.34,101488.99,101091.33,99104.46,0.75,7240538.71
1000,0,946.12,37.43,889.63,74.7,832.24,111.84,1400,0,1346.12,37.43,1289.63,74.7,1232.24,111.84,400,200,346.12,237.43,289.63,274.7,232.24,311.84,600,200,546.12,237.43,489.63,274.7,432.24,311.84,800,200,746.12,237.43,689.63,274.7,632.24,311.84,1200,200,1146.12,237.43,1089.63,274.7,1032.24,311.84,1000,400,946.12,437.43,889.63,474.7,832.24,511.84,1200,400,1146.12,437.43,1089.63,474.7,1032.24,511.84,200,600,146.12,637.43,89.63,674.7,32.24,711.84,400,600,346.12,637.43,289.63,674.7,232.24,711.84,600,600,546.12,637.43,489.63,674.7,432.24,711.84,800,600,746.12,637.43,689.63,674.7,632.24,711.84,1200,600,1146.12,637.43,1089.63,674.7,1032.24,711.84,1400,600,1346.12,637.43,1289.63,674.7,1232.24,711.84,200,800,146.12,837.43,89.63,874.7,32.24,911.84,400,800,346.12,837.43,289.63,874.7,232.24,911.84,1000,800,946.12,837.43,889.63,874.7,832.24,911.84,1200,800,1146.12,837.43,1089.63,874.7,1032.24,911.84,200,1000,146.12,1037.43,89.63,1074.7,32.24,1111.84,800,1000,746.12,1037.43,689.63,1074.7,632.24,1111.84,200,1200,146.12,1237.43,89.63,1274.7,32.24,1311.84,800,1200,746.12,1237.43,689.63,1274.7,632.24,1311.84,1000,1200,946.12,1237.43,889.63,1274.7,832.24,1311.84,1200,1200,1146.12,1237.43,1089.63,1274.7,1032.24,1311.84,1400,1200,1346.12,1237.43,1289.63,1274.7,1232.24,1311.84,62892.36,56511.12,50738.54,45224.73,99362.69,100078.51,99295.8,94763.86,37973,40829.84,42703.16,43016.49,39162.9,41381.16,43885.39,45049.59,44300.98,44490.36,44790.71,45650.08,87335.15,78081.9,64115.24,53474.08,49228.88,50094.71,53106.15,53532.63,77786.16,68655.63,60629.02,56192.66,45978.07,49465.51,52178.01,52836.92,47040.35,52346.77,57413.03,57847.06,45443.46,50393.22,56925.34,59107.2,53713.49,54302.83,54338.15,54595.82,72260.94,72831.3,72452.82,65548.69,99949.94,100779.48,100563.16,95290.56,63106.76,69898.94,70854.66,66544.64,65006.19,74020.24,81795.8,88808.77,61999.74,65030.32,67421.7,66245.82,89254.34,87110.11,78816.78,73324.63,92723.82,89772.29,82183.47,75436.02,65899.64,63878.02,65277.85,67254.34,99589.79,102683.5,101638.7,99807.16,75082.49,88617.27,98406.23,100842.58,74705.6,88540.09,98965.48,100466.42,76497.19,87946.04,98632.98,100194.05,98948.24,101364.33,100967.69,98902.12,0.73,7062398.53
400,0,346.11,37.5,289.71,74.88,232.37,112.12,600,0,546.11,37.5,489.71,74.88,432.37,112.12,1000,0,946.11,37.5,889.71,74.88,832.37,112.12,1400,0,1346.11,37.5,1289.71,74.88,1232.37,112.12,400,200,346.11,237.5,289.71,274.88,232.37,312.12,600,200,546.11,237.5,489.71,274.88,432.37,312.12,800,200,746.11,237.5,689.71,274.88,632.37,312.12,1200,200,1146.11,237.5,1089.71,274.88,1032.37,312.12,200,400,146.11,437.5,89.71,474.88,32.37,512.12,600,400,546.11,437.5,489.71,474.88,432.37,512.12,1200,400,1146.11,437.5,1089.71,474.88,1032.37,512.12,200,600,146.11,637.5,89.71,674.88,32.37,712.12,400,800,346.11,837.5,289.71,874.88,232.37,912.12,600,800,546.11,837.5,489.71,874.88,432.37,912.12,1000,800,946.11,837.5,889.71,874.88,832.37,912.12,1400,800,1346.11,837.5,1289.71,874.88,1232.37,912.12,200,1000,146.11,1037.5,89.71,1074.88,32.37,1112.12,400,1000,346.11,1037.5,289.71,1074.88,232.37,1112.12,800,1000,746.11,1037.5,689.71,1074.88,632.37,1112.12,1000,1000,946.11,1037.5,889.71,1074.88,832.37,1112.12,200,1200,146.11,1237.5,89.71,1274.88,32.37,1312.12,600,1200,546.11,1237.5,489.71,1274.88,432.37,1312.12,1000,1200,946.11,1237.5,889.71,1274.88,832.37,1312.12,1200,1200,1146.11,1237.5,1089.71,1274.88,1032.37,1312.12,1400,1200,1346.11,1237.5,1289.71,1274.88,1232.37,1312.12,36603.77,35397.1,36863.06,38003.19,49363.86,46151.24,43704.85,40829.53,66534.68,62406.95,60217.52,59002.97,99072,100608.06,98947.42,96805.24,40315.68,43584.2,44732.19,44656.13,49594.3,50439.58,48886.9,46139.43,62760,63416.18,63261.94,62308.31,94494.85,84956.33,73599.61,64233.84,44858.23,43242.53,42046.14,41646.94,57661.84,54774.56,51719.21,49648.7,89111.39,85951.22,77893.7,74841.6,46159.83,47628.8,49484.03,52179.45,51670.01,57774.41,61555.56,61767.29,53794.04,58867.42,63763.55,68992.46,72754.15,67840.07,58705.74,52918.33,98934.04,99540.66,94897.74,87157.67,66196.64,71686.61,76137.24,75876.91,73846.45,79443.87,84466.63,87951.89,55059.82,64304.7,78987.42,87838.82,68308.15,65160.22,65245.79,67521.72,97302.36,101937.31,102008.5,100353.03,96645.65,102771.19,101426.45,99679.13,74612.47,88219.92,98828.84,100446.46,76693.03,87950.89,98776.96,100360.13,98719.94,101305.91,100903.83,98756.91,0.73,7023403.97
600,0,546.15,37.53,489.78,74.74,432.51,111.9,800,0,746.15,37.53,689.78,74.74,632.51,111.9,1400,0,1346.15,37.53,1289.78,74.74,1232.51,111.9,400,200,346.15,237.53,289.78,274.74,232.51,311.9,1000,200,946.15,237.53,889.78,274.74,832.51,311.9,1400,200,1346.15,237.53,1289.78,274.74,1232.51,311.9,200,400,146.15,437.53,89.78,474.74,32.51,511.9,400,400,346.15,437.53,289.78,474.74,232.51,511.9,600,400,546.15,437.53,489.78,474.74,432.51,511.9,800,400,746.15,437.53,689.78,474.74,632.51,511.9,1200,400,1146.15,437.53,1089.78,474.74,1032.51,511.9,1400,400,1346.15,437.53,1289.78,474.74,1232.51,511.9,200,600,146.15,637.53,89.78,674.74,32.51,711.9,1000,600,946.15,637.53,889.78,674.74,832.51,711.9,1200,600,1146.15,637.53,1089.78,674.74,1032.51,711.9,1400,600,1346.15,637.53,1289.78,674.74,1232.51,711.9,800,800,746.15,837.53,689.78,874.74,632.51,911.9,1400,800,1346.15,837.53,1289.78,874.74,1232.51,911.9,200,1000,146.15,1037.53,89.78,1074.74,32.51,1111.9,400,1000,346.15,1037.53,289.78,1074.74,232.51,1111.9,600,1000,546.15,1037.53,489.78,1074.74,432.51,1111.9,1200,1000,1146.15,1037.53,1089.78,1074.74,1032.51,1111.9,200,1200,146.15,1237.53,89.78,1274.74,32.51,1311.9,400,1200,346.15,1237.53,289.78,1274.74,232.51,1311.9,1200,1200,1146.15,1237.53,1089.78,1274.74,1032.51,1311.9,37925.04,40324.47,43101.92,44010.18,45410.26,43683.29,43787.93,43692.87,97872.54,88761.1,75578.43,63150.06,45434.12,45646.68,47085.27,46211.64,49774.6,48281.92,47854.8,47543.96,98219.26,89433.06,76192.75,64756.38,51440.43,54433,54875.22,51316.47,51967.47,58973.6,66356.53,69109.04,49549.54,56004,64092.14,65838.16,52846.21,55133.89,57662.17,60462.94,57738.16,55706.25,56091.08,54589.14,97273.94,90236.24,77622.87,66912.43,66275.96,64823.59,60575.95,56957.64,57768.05,65761.28,72038.01,71920.08,62786.23,67673.56,74441.84,74109.7,98584.03,90814.99,81996.53,74638.6,73493.96,80146.37,85117.44,90812.62,99621.42,101910.8,101720.41,99320.14,61170.86,63751.97,66823.76,68591.72,74950.92,78728.82,80650.06,76855.8,94419.84,102133.05,101650.84,99631.51,97618.84,91086.6,81687.68,75454.64,76461.65,88040.94,98941.56,100410.9,98666.14,101276.76,101444.75,99612.27,98656.94,101403.65,100725.36,98695.7,0.75,7202816.17
800,0,746.18,37.33,689.98,74.63,632.49,111.9,1000,0,946.18,37.33,889.98,74.63,832.49,111.9,1200,0,1146.18,37.33,1089.98,74.63,1032.49,111.9,1400,0,1346.18,37.33,1289.98,74.63,1232.49,111.9,200,200,146.18,237.33,89.98,274.63,32.49,311.9,600,200,546.18,237.33,489.98,274.63,432.49,311.9,1200,200,1146.18,237.33,1089.98,274.63,1032.49,311.9,1250,200,1300,200,1350,200,1400,200,200,400,146.18,437.33,89.98,474.63,32.49,511.9,400,400,346.18,437.33,289.98,474.63,232.49,511.9,600,400,546.18,437.33,489.98,474.63,432.49,511.9,800,400,746.18,437.33,689.98,474.63,632.49,511.9,1000,400,946.18,437.33,889.98,474.63,832.49,511.9,1200,400,1146.18,437.33,1089.98,474.63,1032.49,511.9,1200,600,1146.18,637.33,1089.98,674.63,1032.49,711.9,1400,600,1346.18,637.33,1289.98,674.63,1232.49,711.9,200,800,146.18,837.33,89.98,874.63,32.49,911.9,1000,800,946.18,837.33,889.98,874.63,832.49,911.9,1400,800,1346.18,837.33,1289.98,874.63,1232.49,911.9,600,1000,546.18,1037.33,489.98,1074.63,432.49,1111.9,800,1000,746.18,1037.33,689.98,1074.63,632.49,1111.9,1200,1000,1146.18,1037.33,1089.98,1074.63,1032.49,1111.9,200,1200,146.18,1237.33,89.98,1274.63,32.49,1311.9,600,1200,546.18,1237.33,489.98,1274.63,432.49,1311.9,1000,1200,946.18,1237.33,889.98,1274.63,832.49,1311.9,41376.39,43557.81,44522.8,43397.92,44228.35,46004.15,48126,49235.78,56153.85,56638.88,56477.07,53658.78,97930.17,88070.29,75235.18,62607,43047.9,44011.14,45156.39,45991.06,44062.72,43499.78,45536.25,45297.08,80152.29,78128.24,61553.61,52404.58,82437.98,84463.99,86470.63,97506.05,50593.43,54934.1,58903.9,58518.73,49650.68,56164.72,61533.59,62642.04,49897.87,55874.63,61138.07,62208.8,48441.15,55256.85,60964.89,62254.58,49193.34,51923.91,57862.58,60510.09,73804.65,64370.12,58029.9,56021.98,63517.1,68434.66,76231.6,77246.67,97965.43,91660.16,82190.63,75177.41,68793.09,75982.73,77726.53,78556.47,77089.58,77785.99,77693.71,76170.35,99431.26,101592.85,101251.06,98469.74,66244.72,72380.19,75636.95,76117.19,78358.36,79849.68,83613.1,88222.81,99281.8,101622.91,101295.35,99170.72,96475.06,102082.24,102257.75,99830.74,97006.11,102587.62,101458.41,99597.13,98565.48,101362.31,101136.29,99058.32,0.74,7133812.98
200,0,146.02,37.49,89.76,75.06,32.42,112.29,800,0,746.02,37.49,689.76,75.06,632.42,112.29,1400,0,1346.02,37.49,1289.76,75.06,1232.42,112.29,400,200,346.02,237.49,289.76,275.06,232.42,312.29,600,200,546.02,237.49,489.76,275.06,432.42,312.29,1000,200,946.02,237.49,889.76,275.06,832.42,312.29,200,400,146.02,437.49,89.76,475.06,32.42,512.29,400,400,346.02,437.49,289.76,475.06,232.42,512.29,600,400,546.02,437.49,489.76,475.06,432.42,512.29,800,400,746.02,437.49,689.76,475.06,632.42,512.29,200,600,146.02,637.49,89.76,675.06,32.42,712.29,400,600,346.02,637.49,289.76,675.06,232.42,712.29,800,600,746.02,637.49,689.76,675.06,632.42,712.29,200,800,146.02,837.49,89.76,875.06,32.42,912.29,600,800,546.02,837.49,489.76,875.06,432.42,912.29,800,800,746.02,837.49,689.76,875.06,632.42,912.29,1000,800,946.02,837.49,889.76,875.06,832.42,912.29,1400,800,1346.02,837.49,1289.76,875.06,1232.42,912.29,200,1000,146.02,1037.49,89.76,1075.06,32.42,1112.29,400,1000,346.02,1037.49,289.76,1075.06,232.42,1112.29,800,1000,746.02,1037.49,689.76,1075.06,632.42,1112.29,1200,1000,1146.02,1037.49,1089.76,1075.06,1032.42,1112.29,400,1200,346.02,1237.49,289.76,1275.06,232.42,1312.29,600,1200,546.02,1237.49,489.76,1275.06,432.42,1312.29,1000,1200,946.02,1237.49,889.76,1275.06,832.42,1312.29,33766.16,32788.21,32300.11,32007.61,69977.54,66071.86,60389.67,56006.21,99639.82,101902.81,99488.09,96428.91,35329.35,34846.77,35504.79,34229.16,51961.59,46991.99,41497.5,38147.06,86966.14,85611.59,81160.21,74327.42,35937.67,36509.02,38202.97,38379.56,37902.9,40215.55,42828.26,41993.26,44186.76,43015.57,45050.36,45508.15,70747.89,63175.4,53572,47007.96,43725.27,45997.65,46346.68,46069.54,48227.65,51512.79,54121.16,54803.93,62226.44,56709.15,53221.22,50372.01,55777.21,54308.88,53654.87,55054.79,52737.85,59880.13,67603.12,70594.53,59964.69,62902.89,64246.36,64447.16,76949.92,77763.44,77666.18,76702.91,99258.86,101664.11,101038.4,98175.64,57113.07,65217.56,79037.68,88858.89,73205.9,71200.64,68785.6,68721.32,77957.12,79854.01,84067.36,87866.21,99052.76,101506.97,101208.46,99044.42,77077.94,88667.15,98528.62,100625.11,97112.38,102565.5,102051.17,99521.73,98791.46,101362.39,101061.54,99297.07,0.69,6664659.31
